ID,Top,Jungle,Mid,Bot,Support,Enemy Top,Enemy Jungle,Enemy Mid,Enemy Bot,Enemy Support,Team Gold,Team Kills,Team Deaths,Dragons,Dragon Soul,Baron,Rift Herald,First tower,First Kill,Team Total CC,Victory
EUW1_6261354391,Fiora,Sylas,Cassiopeia,Sivir,Yuumi,Kled,XinZhao,Zoe,Lucian,Sona,56510,40,24,3,False,1,0,False,False,83,True
EUW1_6261355078,Yuumi,TahmKench,FiddleSticks,Jinx,Kassadin,Neeko,Katarina,Lux,Xayah,Leblanc,44685,33,52,0,False,0,0,False,False,137,False
EUW1_6261355078,Neeko,Katarina,Lux,Xayah,Leblanc,Yuumi,TahmKench,FiddleSticks,Jinx,Kassadin,55830,52,33,1,False,0,0,True,True,138,True
EUW1_6261355079,Pyke,Belveth,Sylas,Lucian,Nami,Kled,Hecarim,Fizz,Caitlyn,Ashe,44085,20,39,0,False,0,0,False,True,62,False
EUW1_6261355079,Kled,Hecarim,Fizz,Caitlyn,Ashe,Pyke,Belveth,Sylas,Lucian,Nami,53450,39,20,3,False,1,2,True,False,93,True
EUW1_6261355409,Darius,Warwick,Malzahar,Xayah,Bard,Renekton,RekSai,Syndra,Zeri,Ashe,27618,17,3,2,False,0,0,True,True,70,True
EUW1_6261355409,Renekton,RekSai,Syndra,Zeri,Ashe,Darius,Warwick,Malzahar,Xayah,Bard,21350,3,17,0,False,0,1,False,False,51,False
EUW1_6261356188,Urgot,Cassiopeia,Shaco,Jax,Orianna,Graves,Teemo,Blitzcrank,Tristana,Lucian,47110,46,31,0,False,0,0,False,True,105,True
EUW1_6261356188,Graves,Teemo,Blitzcrank,Tristana,Lucian,Urgot,Cassiopeia,Shaco,Jax,Orianna,45060,31,46,0,False,0,0,True,False,79,False
EUW1_6261357465,Gwen,Hecarim,Tristana,Swain,Karma,Gragas,MonkeyKing,Yasuo,Xayah,Janna,55975,20,40,1,False,0,0,False,True,156,False
EUW1_6261357465,Gragas,MonkeyKing,Yasuo,Xayah,Janna,Gwen,Hecarim,Tristana,Swain,Karma,65275,40,20,3,False,2,2,True,False,159,True
EUW1_6261357670,Yone,Poppy,Syndra,Ezreal,Ashe,KSante,Graves,Katarina,Lucian,Nami,41480,13,44,1,False,0,0,False,False,101,False
EUW1_6261357670,KSante,Graves,Katarina,Lucian,Nami,Yone,Poppy,Syndra,Ezreal,Ashe,52850,44,13,1,False,1,1,True,True,84,True
EUW1_6261358976,Gangplank,Evelynn,Kaisa,Caitlyn,Ashe,Fiora,Zac,Syndra,Ezreal,Varus,36960,12,34,1,False,0,0,False,True,62,False
EUW1_6261358976,Fiora,Zac,Syndra,Ezreal,Varus,Gangplank,Evelynn,Kaisa,Caitlyn,Ashe,47275,34,12,2,False,1,2,True,False,64,True
EUW1_6261359337,JarvanIV,Samira,Garen,Nautilus,Elise,Twitch,Qiyana,Diana,Rell,Velkoz,72105,61,66,0,False,0,0,True,True,192,False
EUW1_6261359337,Twitch,Qiyana,Diana,Rell,Velkoz,JarvanIV,Samira,Garen,Nautilus,Elise,67200,66,61,0,False,0,0,False,False,170,True
EUW1_6261360245,Karthus,MonkeyKing,Leblanc,Tristana,Nautilus,Nasus,Udyr,Cassiopeia,Varus,Sona,34050,15,23,0,False,0,0,False,True,67,False
EUW1_6261360245,Nasus,Udyr,Cassiopeia,Varus,Sona,Karthus,MonkeyKing,Leblanc,Tristana,Nautilus,37715,23,15,3,False,0,2,True,False,66,True
EUW1_6261363784,Graves,Nami,Samira,Brand,Ekko,Janna,Aatrox,Jinx,Taliyah,Yasuo,51620,40,41,0,False,0,0,False,True,54,True
EUW1_6261363784,Janna,Aatrox,Jinx,Taliyah,Yasuo,Graves,Nami,Samira,Brand,Ekko,56165,41,40,0,False,0,0,True,False,163,False
EUW1_6261368227,Qiyana,Udyr,Darius,Kassadin,Twitch,Annie,Camille,Vex,Aatrox,Jhin,94760,84,84,0,False,0,0,False,False,216,True
EUW1_6261368227,Annie,Camille,Vex,Aatrox,Jhin,Qiyana,Udyr,Darius,Kassadin,Twitch,90105,84,84,0,False,0,0,True,True,191,False
EUW1_6261368564,Shen,Elise,Yone,Twitch,Lulu,Gangplank,Nunu,Zed,Ezreal,Zyra,54100,36,37,0,False,0,2,True,True,115,False
EUW1_6261368564,Gangplank,Nunu,Zed,Ezreal,Zyra,Shen,Elise,Yone,Twitch,Lulu,55000,37,36,3,False,1,0,False,False,150,True
EUW1_6261370334,Irelia,Graves,Karma,Ezreal,Heimerdinger,Gnar,Zac,Nasus,Kalista,Soraka,73460,31,42,2,False,1,2,True,False,208,False
EUW1_6261370334,Gnar,Zac,Nasus,Kalista,Soraka,Irelia,Graves,Karma,Ezreal,Heimerdinger,76248,42,31,3,False,2,0,False,True,262,True
EUW1_6261371551,Jax,Zac,Viktor,Xayah,Alistar,Gragas,Sejuani,Irelia,Samira,Amumu,43600,20,33,0,False,0,0,False,False,125,False
EUW1_6261371551,Gragas,Sejuani,Irelia,Samira,Amumu,Jax,Zac,Viktor,Xayah,Alistar,55625,33,20,3,False,1,2,True,True,145,True
EUW1_6261371567,Renekton,Karthus,Katarina,Caitlyn,Karma,Aatrox,Elise,Syndra,Sivir,Lux,58050,30,38,1,False,0,1,False,False,68,False
EUW1_6261371567,Aatrox,Elise,Syndra,Sivir,Lux,Renekton,Karthus,Katarina,Caitlyn,Karma,63940,38,30,3,False,2,1,True,True,136,True
EUW1_6261371726,Jayce,Diana,Irelia,Caitlyn,Karma,Camille,Elise,Viktor,Kaisa,Pyke,68735,30,45,1,False,0,0,True,True,97,False
EUW1_6261371726,Camille,Elise,Viktor,Kaisa,Pyke,Jayce,Diana,Irelia,Caitlyn,Karma,72030,45,30,4,True,2,2,False,False,95,True
EUW1_6261371819,Janna,Graves,Rumble,Varus,Blitzcrank,Shen,Vi,Syndra,Kaisa,Karma,66955,43,27,3,False,1,2,True,True,187,True
EUW1_6261371819,Shen,Vi,Syndra,Kaisa,Karma,Janna,Graves,Rumble,Varus,Blitzcrank,55475,27,43,1,False,1,0,False,False,163,False
EUW1_6261373739,Quinn,Gnar,Qiyana,Vladimir,Syndra,Xerath,Karthus,Swain,XinZhao,Camille,58300,62,45,0,False,0,0,False,True,144,True
EUW1_6261373739,Xerath,Karthus,Swain,XinZhao,Camille,Quinn,Gnar,Qiyana,Vladimir,Syndra,60160,45,62,0,False,0,0,True,False,126,False
EUW1_6261374462,Jayce,Kayn,Anivia,Jhin,Xerath,Olaf,MonkeyKing,Viktor,Seraphine,Zilean,65775,10,34,1,False,0,0,False,False,131,False
EUW1_6261374462,Olaf,MonkeyKing,Viktor,Seraphine,Zilean,Jayce,Kayn,Anivia,Jhin,Xerath,73170,34,10,5,True,3,2,True,True,105,True
EUW1_6261374528,Mordekaiser,Taric,Orianna,Sivir,Viego,Ahri,Pyke,XinZhao,Pantheon,Twitch,49200,47,26,0,False,0,0,True,True,84,True
EUW1_6261374528,Ahri,Pyke,XinZhao,Pantheon,Twitch,Mordekaiser,Taric,Orianna,Sivir,Viego,46625,26,47,0,False,0,0,False,False,121,False
EUW1_6261374705,Irelia,LeeSin,Kennen,Lucian,Nami,Shen,Ekko,Pyke,Zeri,Rakan,32610,21,13,1,False,0,2,True,True,53,True
EUW1_6261374705,Shen,Ekko,Pyke,Zeri,Rakan,Irelia,LeeSin,Kennen,Lucian,Nami,31385,13,21,1,False,0,0,False,False,56,False
EUW1_6261374942,Gangplank,Rengar,Kassadin,Seraphine,Pyke,Graves,Nunu,Tristana,Kaisa,Bard,54000,32,33,1,False,0,2,False,False,114,False
EUW1_6261374942,Graves,Nunu,Tristana,Kaisa,Bard,Gangplank,Rengar,Kassadin,Seraphine,Pyke,52005,33,32,3,False,1,0,True,True,88,True
EUW1_6261375017,Jax,Belveth,Vladimir,Zeri,Renata,TahmKench,Kayn,Anivia,Aphelios,Karma,34600,6,24,1,False,0,1,False,True,49,False
EUW1_6261375017,TahmKench,Kayn,Anivia,Aphelios,Karma,Jax,Belveth,Vladimir,Zeri,Renata,45200,24,6,2,False,1,1,True,False,102,True
EUW1_6261375251,Nocturne,Karma,Lulu,Teemo,Jinx,Lux,Sona,Fiora,Morgana,Zyra,89820,46,47,0,False,1,0,False,True,267,False
EUW1_6261375251,Lux,Sona,Fiora,Morgana,Zyra,Nocturne,Karma,Lulu,Teemo,Jinx,86633,47,46,4,True,1,0,True,False,142,True
EUW1_6261376143,Fiora,Hecarim,Chogath,Tristana,Sett,Illaoi,Rengar,Kassadin,Kaisa,Blitzcrank,37000,21,5,3,False,0,2,True,True,54,True
EUW1_6261376143,Illaoi,Rengar,Kassadin,Kaisa,Blitzcrank,Fiora,Hecarim,Chogath,Tristana,Sett,24550,5,21,0,False,0,0,False,False,49,False
EUW1_6261376413,XinZhao,Nidalee,Janna,Lux,Taliyah,Zed,TahmKench,Draven,Amumu,Shaco,50010,31,41,0,False,0,0,False,False,143,False
EUW1_6261376413,Zed,TahmKench,Draven,Amumu,Shaco,XinZhao,Nidalee,Janna,Lux,Taliyah,55750,41,31,3,False,1,0,True,True,81,True
EUW1_6261377359,Ornn,Elise,Viktor,Xayah,Jhin,Nasus,FiddleSticks,Tryndamere,Ashe,Heimerdinger,50185,23,36,0,False,0,0,False,False,111,False
EUW1_6261377359,Nasus,FiddleSticks,Tryndamere,Ashe,Heimerdinger,Ornn,Elise,Viktor,Xayah,Jhin,54730,36,23,3,False,1,2,True,True,123,True
EUW1_6261377858,Pantheon,TahmKench,Lulu,MissFortune,Nidalee,LeeSin,Lucian,Lux,Vex,Belveth,49925,40,29,0,False,0,0,True,True,67,True
EUW1_6261377858,LeeSin,Lucian,Lux,Vex,Belveth,Pantheon,TahmKench,Lulu,MissFortune,Nidalee,48550,29,40,0,False,0,0,False,False,161,False
EUW1_6261378590,Swain,Zac,LeeSin,Gangplank,TwistedFate,Yasuo,Galio,Pyke,Janna,Lux,73400,65,61,0,False,0,0,True,False,279,True
EUW1_6261378590,Yasuo,Galio,Pyke,Janna,Lux,Swain,Zac,LeeSin,Gangplank,TwistedFate,72785,61,65,0,False,0,0,False,True,353,False
EUW1_6261378667,Ashe,Zyra,Trundle,Leblanc,Vi,Nocturne,Zeri,Jax,Yuumi,Rakan,68200,32,46,1,False,1,0,True,True,141,False
EUW1_6261378667,Nocturne,Zeri,Jax,Yuumi,Rakan,Ashe,Zyra,Trundle,Leblanc,Vi,65975,46,32,3,False,1,0,False,False,244,True
EUW1_6261378697,Renekton,Elise,Akali,Varus,Pyke,Yone,MonkeyKing,Galio,Xayah,Rakan,55550,40,24,3,False,1,1,True,True,107,True
EUW1_6261378697,Yone,MonkeyKing,Galio,Xayah,Rakan,Renekton,Elise,Akali,Varus,Pyke,43025,24,40,0,False,0,1,False,False,113,False
EUW1_6261380197,Rell,Chogath,Karma,Sejuani,Lux,Pyke,Malzahar,Samira,LeeSin,Gangplank,59300,46,67,0,False,0,0,False,False,258,False
EUW1_6261380197,Pyke,Malzahar,Samira,LeeSin,Gangplank,Rell,Chogath,Karma,Sejuani,Lux,69325,67,46,0,False,0,0,True,True,237,True
EUW1_6261380471,Yorick,Belveth,Orianna,Kaisa,Blitzcrank,Nasus,Maokai,Jayce,Xayah,Pyke,31750,7,24,0,False,0,1,True,False,43,False
EUW1_6261380471,Nasus,Maokai,Jayce,Xayah,Pyke,Yorick,Belveth,Orianna,Kaisa,Blitzcrank,44685,24,7,2,False,1,1,False,True,81,True
EUW1_6261380628,Viktor,Yone,Jax,Tristana,MonkeyKing,Velkoz,KogMaw,Xerath,Twitch,Syndra,47150,37,23,2,False,0,0,True,False,34,True
EUW1_6261380628,Velkoz,KogMaw,Xerath,Twitch,Syndra,Viktor,Yone,Jax,Tristana,MonkeyKing,41460,23,37,0,False,0,0,False,True,79,False
EUW1_6261383609,Yasuo,Rengar,Taliyah,Seraphine,Nami,Jax,Sylas,Akshan,Kalista,Lulu,57550,35,21,3,False,1,0,False,False,140,True
EUW1_6261383609,Jax,Sylas,Akshan,Kalista,Lulu,Yasuo,Rengar,Taliyah,Seraphine,Nami,55210,21,35,1,False,0,2,True,True,91,False
EUW1_6261384024,Gangplank,Maokai,Qiyana,Varus,Renata,Jax,Udyr,TwistedFate,Draven,Thresh,51710,34,16,2,False,1,1,False,True,142,True
EUW1_6261384024,Jax,Udyr,TwistedFate,Draven,Thresh,Gangplank,Maokai,Qiyana,Varus,Renata,45525,16,34,0,False,0,1,True,False,145,False
EUW1_6261384482,Sett,Galio,Taliyah,Samira,Thresh,Camille,MonkeyKing,Ekko,Sivir,Heimerdinger,33910,14,24,0,False,0,2,False,False,74,False
EUW1_6261384482,Camille,MonkeyKing,Ekko,Sivir,Heimerdinger,Sett,Galio,Taliyah,Samira,Thresh,41435,24,14,2,False,0,0,True,True,34,True
EUW1_6261385606,Ornn,Maokai,Elise,Lucian,Zed,Zac,Zyra,Nidalee,Lux,Illaoi,61735,49,50,0,False,0,0,True,False,168,True
EUW1_6261385606,Zac,Zyra,Nidalee,Lux,Illaoi,Ornn,Maokai,Elise,Lucian,Zed,62000,50,49,0,False,0,0,False,True,156,False
EUW1_6261385863,Olaf,Rengar,Jhin,Leblanc,Karma,Jax,MonkeyKing,Akali,Caitlyn,Ashe,40210,18,10,2,False,1,2,True,True,63,True
EUW1_6261385863,Jax,MonkeyKing,Akali,Caitlyn,Ashe,Olaf,Rengar,Jhin,Leblanc,Karma,34500,10,18,1,False,0,0,False,False,47,False
EUW1_6261386887,Rumble,MonkeyKing,Leblanc,Twitch,Lulu,Gangplank,Rengar,Viktor,Varus,Soraka,21300,5,11,0,False,0,1,False,False,29,False
EUW1_6261386887,Gangplank,Rengar,Viktor,Varus,Soraka,Rumble,MonkeyKing,Leblanc,Twitch,Lulu,28360,11,5,1,False,0,0,True,True,35,True
EUW1_6261388162,Gragas,MonkeyKing,Annie,Draven,Leona,Sion,Udyr,Ryze,Ezreal,Heimerdinger,72250,44,16,3,False,1,1,False,True,180,False
EUW1_6261388162,Sion,Udyr,Ryze,Ezreal,Heimerdinger,Gragas,MonkeyKing,Annie,Draven,Leona,67713,16,44,3,False,2,1,True,False,154,True
EUW1_6261388653,Lucian,Morgana,Camille,Xayah,TahmKench,Syndra,Sion,KogMaw,Ezreal,Lulu,52143,33,34,0,False,0,0,True,True,118,True
EUW1_6261388653,Syndra,Sion,KogMaw,Ezreal,Lulu,Lucian,Morgana,Camille,Xayah,TahmKench,48795,34,33,0,False,0,0,False,False,94,False
EUW1_6261389130,Irelia,Diana,Zoe,Kalista,Renata,Sett,Maokai,Qiyana,Samira,Nautilus,23475,10,32,0,False,0,1,False,False,51,False
EUW1_6261389130,Sett,Maokai,Qiyana,Samira,Nautilus,Irelia,Diana,Zoe,Kalista,Renata,35980,32,10,2,False,0,1,True,True,84,True
EUW1_6261389698,Yorick,Elise,Tryndamere,Jhin,Velkoz,Cassiopeia,Graves,Rumble,Xayah,Rakan,83775,49,39,2,False,2,1,True,True,155,True
EUW1_6261389698,Cassiopeia,Graves,Rumble,Xayah,Rakan,Yorick,Elise,Tryndamere,Jhin,Velkoz,76780,39,49,3,False,1,1,False,False,149,False
EUW1_6261389723,Corki,Akshan,JarvanIV,Gwen,Jhin,Yuumi,Nautilus,Kennen,Pyke,Talon,94085,65,66,2,False,0,0,True,True,83,True
EUW1_6261389723,Yuumi,Nautilus,Kennen,Pyke,Talon,Corki,Akshan,JarvanIV,Gwen,Jhin,84945,66,65,2,False,0,0,False,False,156,False
EUW1_6261391050,Gragas,Graves,Talon,Lucian,Lulu,Singed,Viego,Viktor,Kaisa,Pyke,91130,64,56,5,True,1,2,False,True,222,True
EUW1_6261391050,Singed,Viego,Viktor,Kaisa,Pyke,Gragas,Graves,Talon,Lucian,Lulu,96100,56,64,1,False,2,0,True,False,221,False
EUW1_6261392174,Jax,Maokai,Katarina,Lucian,Alistar,Singed,Leblanc,Rengar,Yasuo,Rell,61510,25,39,4,True,0,1,False,False,177,False
EUW1_6261392174,Singed,Leblanc,Rengar,Yasuo,Rell,Jax,Maokai,Katarina,Lucian,Alistar,73160,39,25,1,False,3,1,True,True,169,True
EUW1_6261392451,Fiora,Kindred,Sylas,Kaisa,Taric,Karma,LeeSin,Akshan,Sivir,Soraka,45675,25,14,3,False,1,2,True,True,64,True
EUW1_6261392451,Karma,LeeSin,Akshan,Sivir,Soraka,Fiora,Kindred,Sylas,Kaisa,Taric,34560,14,25,0,False,0,0,False,False,96,False
EUW1_6261393238,KSante,Hecarim,Syndra,Ezreal,Caitlyn,Jayce,XinZhao,Kassadin,Varus,Heimerdinger,37600,16,38,0,False,0,1,False,True,69,False
EUW1_6261393238,Jayce,XinZhao,Kassadin,Varus,Heimerdinger,KSante,Hecarim,Syndra,Ezreal,Caitlyn,47210,38,16,3,False,1,1,True,False,65,True
EUW1_6261393565,Gnar,Zac,Swain,Yasuo,Nami,Vayne,FiddleSticks,Sett,Karthus,Pyke,45368,22,44,0,False,0,2,True,True,154,False
EUW1_6261393565,Vayne,FiddleSticks,Sett,Karthus,Pyke,Gnar,Zac,Swain,Yasuo,Nami,55775,44,22,4,True,1,0,False,False,132,True
EUW1_6261393700,Azir,Illaoi,Nidalee,Lucian,Nami,Irelia,Evelynn,Galio,Draven,Pyke,25045,13,25,0,False,0,0,False,False,19,False
EUW1_6261393700,Irelia,Evelynn,Galio,Draven,Pyke,Azir,Illaoi,Nidalee,Lucian,Nami,31275,25,13,0,False,0,1,True,True,45,True
EUW1_6261394792,Urgot,Maokai,Poppy,Ezreal,Swain,Sion,Elise,Zed,Sivir,Ashe,66135,49,30,4,True,2,2,True,True,207,True
EUW1_6261394792,Sion,Elise,Zed,Sivir,Ashe,Urgot,Maokai,Poppy,Ezreal,Swain,61165,30,49,0,False,0,0,False,False,129,False
EUW1_6261394830,KSante,Sejuani,Viktor,Xayah,Renata,Fiora,MonkeyKing,Ryze,Caitlyn,Lux,37885,10,28,0,False,0,0,False,False,86,False
EUW1_6261394830,Fiora,MonkeyKing,Ryze,Caitlyn,Lux,KSante,Sejuani,Viktor,Xayah,Renata,45250,28,10,3,False,1,2,True,True,101,True
EUW1_6261395048,Gragas,MonkeyKing,Kassadin,Caitlyn,Anivia,Teemo,Hecarim,Nasus,Ezreal,Karma,53535,32,19,3,False,0,2,True,True,111,True
EUW1_6261395048,Teemo,Hecarim,Nasus,Ezreal,Karma,Gragas,MonkeyKing,Kassadin,Caitlyn,Anivia,51435,19,32,1,False,1,0,False,False,94,False
EUW1_6261395953,Sett,Zac,Jayce,Swain,Ashe,Yone,Shaco,Karma,Lucian,Nami,53200,43,33,1,False,1,2,True,True,170,True
EUW1_6261395953,Yone,Shaco,Karma,Lucian,Nami,Sett,Zac,Jayce,Swain,Ashe,44625,33,43,0,False,0,0,False,False,118,False
EUW1_6261396736,Renekton,Talon,Syndra,Draven,Karma,Cassiopeia,Khazix,Xerath,Varus,Thresh,46400,25,16,3,False,0,1,True,False,84,True
EUW1_6261396736,Cassiopeia,Khazix,Xerath,Varus,Thresh,Renekton,Talon,Syndra,Draven,Karma,35739,16,25,0,False,0,0,False,True,69,False
EUW1_6261397947,Irelia,Rengar,Sylas,Vayne,Renata,Jax,Diana,Yasuo,Zeri,Caitlyn,33764,17,32,0,False,0,0,False,False,59,False
EUW1_6261397947,Jax,Diana,Yasuo,Zeri,Caitlyn,Irelia,Rengar,Sylas,Vayne,Renata,45850,32,17,2,False,0,2,True,True,57,True
EUW1_6261398790,Lucian,KSante,Syndra,Xayah,Zoe,Malzahar,Gangplank,Sett,Udyr,Neeko,55275,30,37,0,False,0,0,False,True,131,False
EUW1_6261398790,Malzahar,Gangplank,Sett,Udyr,Neeko,Lucian,KSante,Syndra,Xayah,Zoe,53220,37,30,0,False,0,0,True,False,210,True
EUW1_6261401235,Veigar,MissFortune,Jinx,Lux,Kennen,Taliyah,Kassadin,Irelia,KogMaw,KSante,44835,38,42,0,False,0,0,False,False,150,False
EUW1_6261401235,Taliyah,Kassadin,Irelia,KogMaw,KSante,Veigar,MissFortune,Jinx,Lux,Kennen,47235,42,38,0,False,0,0,True,True,76,True
EUW1_6261402351,Gangplank,MonkeyKing,Leblanc,Varus,Soraka,Yorick,Poppy,Zoe,Ezreal,Ashe,43975,24,5,3,False,1,0,False,True,59,True
EUW1_6261402351,Yorick,Poppy,Zoe,Ezreal,Ashe,Gangplank,MonkeyKing,Leblanc,Varus,Soraka,39375,5,24,0,False,0,2,True,False,82,False
EUW1_6261402628,Mordekaiser,Sejuani,Sett,Xayah,Rakan,Renekton,Varus,Azir,Elise,Lulu,36875,15,30,0,False,0,1,False,True,78,False
EUW1_6261402628,Renekton,Varus,Azir,Elise,Lulu,Mordekaiser,Sejuani,Sett,Xayah,Rakan,49995,30,15,3,False,1,1,True,False,91,True
EUW1_6261402995,Fiora,Maokai,Lux,Tristana,Bard,Riven,Viego,Karthus,KogMaw,Karma,70280,33,24,4,True,2,1,True,True,173,True
EUW1_6261402995,Riven,Viego,Karthus,KogMaw,Karma,Fiora,Maokai,Lux,Tristana,Bard,59010,24,33,2,False,0,1,False,False,96,False
EUW1_6261403886,Jax,Shaco,Syndra,Twitch,Sona,Quinn,Karthus,Orianna,Kaisa,Rakan,44308,19,13,3,False,1,2,True,True,54,True
EUW1_6261403886,Quinn,Karthus,Orianna,Kaisa,Rakan,Jax,Shaco,Syndra,Twitch,Sona,36075,13,19,0,False,0,0,False,False,60,False
EUW1_6261405005,Ornn,MonkeyKing,Vex,Kaisa,Lux,Darius,Kayn,Ahri,Ezreal,Velkoz,58730,33,48,0,False,0,1,False,True,135,False
EUW1_6261405005,Darius,Kayn,Ahri,Ezreal,Velkoz,Ornn,MonkeyKing,Vex,Kaisa,Lux,65900,48,33,5,True,0,1,True,False,106,True
EUW1_6261406464,Pantheon,Nocturne,Malphite,Nasus,Azir,Jhin,Chogath,Heimerdinger,Xayah,Thresh,60535,27,36,0,False,0,0,False,False,241,False
EUW1_6261406464,Jhin,Chogath,Heimerdinger,Xayah,Thresh,Pantheon,Nocturne,Malphite,Nasus,Azir,60160,36,27,3,False,1,0,True,True,230,True
EUW1_6261406955,Riven,LeeSin,Sylas,Ezreal,Karma,Gangplank,Evelynn,Syndra,Caitlyn,Nautilus,89700,43,34,5,True,2,2,True,True,135,True
EUW1_6261406955,Gangplank,Evelynn,Syndra,Caitlyn,Nautilus,Riven,LeeSin,Sylas,Ezreal,Karma,90405,34,43,1,False,1,0,False,False,210,False
EUW1_6261407338,Jax,MonkeyKing,Zoe,Varus,Nami,KSante,Nidalee,Katarina,Draven,Nautilus,44365,21,42,1,False,0,0,False,False,111,False
EUW1_6261407338,KSante,Nidalee,Katarina,Draven,Nautilus,Jax,MonkeyKing,Zoe,Varus,Nami,56285,42,21,2,False,1,2,True,True,102,True
EUW1_6261409312,Gangplank,Graves,Katarina,MissFortune,Senna,Sion,Hecarim,Lissandra,Varus,Karma,71700,40,36,3,False,1,2,True,True,109,True
EUW1_6261409312,Sion,Hecarim,Lissandra,Varus,Karma,Gangplank,Graves,Katarina,MissFortune,Senna,65605,36,40,2,False,1,0,False,False,170,False
EUW1_6261410507,Viego,Lucian,Karthus,Gragas,Senna,Urgot,KogMaw,Katarina,Leona,Shaco,63685,68,50,0,False,0,0,True,False,125,True
EUW1_6261410507,Urgot,KogMaw,Katarina,Leona,Shaco,Viego,Lucian,Karthus,Gragas,Senna,73935,50,68,0,False,0,0,False,True,142,False
EUW1_6261410695,Sett,Rengar,Viktor,Draven,Swain,KSante,Sion,Zoe,Samira,Zyra,66043,33,43,1,False,0,0,True,True,162,False
EUW1_6261410695,KSante,Sion,Zoe,Samira,Zyra,Sett,Rengar,Viktor,Draven,Swain,62550,43,33,4,True,1,1,False,False,195,True
EUW1_6261412060,Renekton,Talon,Karma,Kaisa,Blitzcrank,Gragas,MasterYi,Yone,Lucian,Nami,32775,29,8,1,False,0,2,True,True,78,True
EUW1_6261412060,Gragas,MasterYi,Yone,Lucian,Nami,Renekton,Talon,Karma,Kaisa,Blitzcrank,27960,8,29,1,False,0,0,False,False,76,False
EUW1_6261412579,Camille,Elise,Karma,Samira,Nautilus,Shen,Belveth,Orianna,Caitlyn,Lux,56035,24,10,3,False,1,1,True,True,97,True
EUW1_6261412579,Shen,Belveth,Orianna,Caitlyn,Lux,Camille,Elise,Karma,Samira,Nautilus,46275,10,24,1,False,1,1,False,False,128,False
EUW1_6261413157,Shen,MonkeyKing,Veigar,Tristana,Nami,Yasuo,Udyr,Yone,Caitlyn,Heimerdinger,39560,19,19,0,False,0,1,False,True,92,False
EUW1_6261413157,Yasuo,Udyr,Yone,Caitlyn,Heimerdinger,Shen,MonkeyKing,Veigar,Tristana,Nami,46750,19,19,3,False,1,1,True,False,94,True
EUW1_6261413224,Jayce,Elise,Zed,Samira,Rakan,Bard,Graves,Anivia,Varus,Rell,43985,32,16,2,False,0,2,True,True,71,True
EUW1_6261413224,Bard,Graves,Anivia,Varus,Rell,Jayce,Elise,Zed,Samira,Rakan,38010,16,32,1,False,0,0,False,False,126,False
EUW1_6261413424,Twitch,Elise,Singed,Tristana,Lulu,Jax,Kindred,Leblanc,Jhin,Ashe,44185,15,30,0,False,0,0,False,False,94,False
EUW1_6261413424,Jax,Kindred,Leblanc,Jhin,Ashe,Twitch,Elise,Singed,Tristana,Lulu,53658,30,15,3,False,1,1,True,True,116,True
EUW1_6261414913,Aatrox,Viego,Ahri,Kalista,Maokai,Ornn,Amumu,Yone,Samira,Thresh,45610,14,37,1,False,0,0,False,False,130,False
EUW1_6261414913,Ornn,Amumu,Yone,Samira,Thresh,Aatrox,Viego,Ahri,Kalista,Maokai,55200,37,14,3,False,1,2,True,True,118,True
EUW1_6261415872,Nasus,Vi,Karma,Sivir,Thresh,Yone,Khazix,Kassadin,Caitlyn,Lux,38535,19,26,0,False,0,2,False,True,104,False
EUW1_6261415872,Yone,Khazix,Kassadin,Caitlyn,Lux,Nasus,Vi,Karma,Sivir,Thresh,45435,26,19,3,False,1,0,True,False,122,True
EUW1_6261416624,Garen,Hecarim,Kayle,Varus,Sona,Ahri,Diana,Shen,Twitch,Lulu,59100,29,27,1,False,1,0,True,False,112,True
EUW1_6261416624,Ahri,Diana,Shen,Twitch,Lulu,Garen,Hecarim,Kayle,Varus,Sona,50775,27,29,3,False,0,2,False,True,90,False
EUW1_6261416885,Zed,Lux,Vex,Sona,Vayne,Alistar,Swain,Lulu,Seraphine,Varus,66800,48,38,0,False,0,0,True,False,158,True
EUW1_6261416885,Alistar,Swain,Lulu,Seraphine,Varus,Zed,Lux,Vex,Sona,Vayne,66950,38,48,0,False,0,0,False,True,225,False
EUW1_6261419083,Kennen,Viego,Azir,Tristana,Braum,Illaoi,Kindred,Ryze,Ezreal,Sett,17685,3,10,0,False,0,0,False,True,17,False
EUW1_6261419083,Illaoi,Kindred,Ryze,Ezreal,Sett,Kennen,Viego,Azir,Tristana,Braum,25050,10,3,1,False,0,1,True,False,17,True
EUW1_6261420661,Jax,Rengar,Ahri,Draven,Amumu,Aatrox,Udyr,Syndra,Samira,Taric,52925,27,25,2,False,0,2,True,False,106,False
EUW1_6261420661,Aatrox,Udyr,Syndra,Samira,Taric,Jax,Rengar,Ahri,Draven,Amumu,55425,25,27,2,False,2,0,False,True,132,True
EUW1_6261421412,Volibear,Corki,Lux,Malphite,Bard,Jayce,Aatrox,Nilah,Leblanc,Vladimir,92195,62,62,2,False,0,0,True,True,181,False
EUW1_6261421412,Jayce,Aatrox,Nilah,Leblanc,Vladimir,Volibear,Corki,Lux,Malphite,Bard,99575,62,62,3,False,1,0,False,False,64,True
EUW1_6261421745,Jax,Maokai,Yasuo,Ezreal,Velkoz,Gangplank,Ivern,Gwen,Samira,Twitch,61310,38,28,4,True,2,1,True,False,111,True
